2	0	1	2	2	2	2	2	3	4	5	6	8	9	20	26	41
3	0	0	0	0	3	3	3	5	4	7	9	8	14	30	44	71
4	0	1	1	1	2	2	2	3	4	4	6	7	9	16	26	39
5	0	1	2	2	4	4	4	7	8	10	12	15	18	34	49	83
6	0	0	1	1	2	2	2	2	2	3	4	5	7	12	27	42
7	0	1	2	2	5	6	7	9	11	13	18	26	35	61	80	95
8	0	0	1	2	3	4	4	6	7	9	12	16	20	40	49	67
9	0	0	1	2	3	3	3	4	4	6	6	9	11	24	31	36
10	0	0	0	0	2	2	2	2	2	3	4	2	5	8	13	18
11	0	0	2	1	2	2	3	4	5	7	7	10	13	20	29	49
12	0	0	1	1	3	3	2	3	4	5	7	7	10	19	38	47
13	0	0	1	2	4	4	4	6	8	10	14	18	24	45	61	68
14	0	0	0	0	4	2	3	3	4	4	6	9	13	29	40	55
15	0	0	1	1	2	2	2	3	3	4	5	7	9	17	31	47
16	0	0	0	0	1	1	1	1	1	2	1	2	4	6	14	20
17	0	1	1	2	2	3	2	4	5	6	7	10	13	27	36	52
18	0	1	1	2	2	2	2	3	3	4	5	4	6	11	16	26
19	0	0	1	2	3	3	3	3	4	5	7	11	17	41	61	84
21	0	0	0	0	2	2	1	2	2	2	3	3	2	10	20	31
22	0	1	1	2	2	3	3	4	3	4	7	9	12	27	37	52
23	0	0	1	1	2	2	1	2	3	3	3	4	4	7	11	14
24	0	1	1	2	2	4	4	5	6	8	7	11	12	18	25	36
25	0	0	3	2	3	3	2	4	5	5	6	9	13	25	35	48
26	0	0	0	0	2	2	2	3	3	4	6	6	9	19	31	51
28	0	0	1	2	3	3	3	4	5	7	8	11	16	29	36	44
29	0	0	0	1	2	2	2	3	3	4	7	9	15	32	53	81
30	0	0	1	1	1	2	2	3	3	4	4	5	8	15	27	54
31	0	0	1	2	3	3	3	5	7	9	10	13	14	26	40	53
32	0	0	0	0	3	3	3	3	2	4	5	5	10	20	31	53
33	0	0	1	1	3	2	2	3	4	6	8	10	17	36	71	75
34	0	1	2	2	3	3	6	5	7	8	11	15	22	43	57	77
35	0	1	1	2	3	3	3	4	5	7	10	11	15	32	45	55
36	0	0	0	1	2	2	2	3	3	4	5	5	7	15	28	37
37	0	0	0	0	2	2	2	2	1	3	3	3	4	8	17	22
38	0	0	2	2	4	4	3	5	7	10	12	14	20	39	53	55
39	0	0	0	0	3	2	2	2	2	3	3	4	7	13	26	36
40	0	1	2	2	3	3	4	5	7	8	10	13	20	34	50	64
41	0	0	1	2	3	3	3	4	5	5	7	10	15	29	41	54
42	0	0	0	0	2	2	1	2	2	3	3	3	4	10	14	34
44	0	1	1	1	3	3	3	5	6	7	10	12	18	31	48	67
45	0	0	0	0	2	2	2	3	2	4	6	6	9	18	28	46
46	0	0	0	0	2	2	2	2	2	3	5	5	8	19	28	53
47	0	1	2	2	5	5	5	7	8	10	13	16	21	43	56	79
49	0	1	1	2	4	3	2	4	5	6	7	9	10	24	36	45
50	0	0	1	1	3	2	2	3	4	4	5	6	7	17	29	41
51	0	0	1	1	2	2	1	2	2	3	4	5	7	12	22	30
52	0	1	2	1	3	3	3	4	5	6	8	12	17	31	49	75
53	0	0	1	1	4	3	3	4	5	5	7	10	14	30	47	63
54	0	1	2	2	3	4	4	5	7	10	13	17	23	44	63	76
55	0	0	2	1	3	3	4	4	6	7	7	11	17	37	53	78
56	0	0	1	2	4	4	4	6	7	8	10	15	19	37	58	95
57	0	0	1	2	3	3	4	5	6	7	7	9	15	31	45	64
58	0	1	2	2	3	3	3	4	6	8	10	15	20	38	54	82
59	0	0	0	0	3	3	3	3	3	4	5	5	8	17	30	39
60	0	0	1	1	3	3	4	5	6	8	8	12	6	24	38	48
62	0	0	0	1	1	2	1	2	1	2	1	3	0	5	9	10
63	0	0	1	1	2	2	2	2	2	2	4	5	8	18	29	55
64	0	0	0	0	4	3	3	5	4	6	7	8	13	22	31	50
65	0	0	0	0	2	1	1	1	2	2	2	2	2	6	12	25
66	0	0	0	0	1	1	1	1	1	1	1	2	1	4	5	6
67	0	1	1	2	2	2	2	2	3	4	3	5	5	14	24	45
68	0	0	0	0	1	1	1	2	2	2	2	2	3	5	9	21
69	0	1	1	2	2	2	3	3	4	5	7	9	11	19	29	54
70	0	0	2	2	2	2	2	2	3	3	3	3	3	7	11	21
71	0	0	0	0	3	2	3	4	4	6	7	7	10	16	21	42
72	0	0	2	2	4	3	3	5	6	7	10	13	22	40	57	76
73	0	0	1	1	4	4	4	6	7	8	8	10	12	17	22	30
74	0	1	2	2	3	3	3	5	6	6	8	12	15	28	43	79
75	0	0	1	2	2	2	2	3	3	3	3	5	6	14	24	51
76	0	0	1	1	2	1	1	2	2	2	2	3	3	13	23	33
77	0	0	1	2	4	4	5	5	7	8	8	11	15	29	44	74
78	0	1	3	3	3	2	2	4	4	6	8	10	14	22	32	50
79	0	0	0	0	2	3	3	4	4	6	7	8	11	20	37	63
80	0	0	0	1	2	2	2	2	3	4	5	9	13	30	50	68
82	0	0	0	0	2	2	1	2	2	2	1	3	2	4	8	14
83	0	0	0	0	3	2	2	2	2	3	4	5	7	21	31	49
84	0	0	0	0	1	1	2	2	1	2	2	1	2	3	2	5
85	0	0	0	0	2	1	1	2	2	2	2	2	2	5	11	16
86	0	0	0	0	2	2	1	2	2	2	2	2	2	6	12	18
87	0	1	1	1	2	2	2	2	3	4	5	6	8	18	31	47
88	0	0	0	0	1	1	2	1	1	1	2	1	2	4	4	0
89	0	0	1	1	2	2	2	4	5	7	10	14	21	39	57	81
90	0	0	0	0	2	2	2	2	2	2	3	3	3	5	8	15
92	0	1	2	2	4	5	6	9	11	15	17	27	37	23	89	84
93	0	1	2	2	2	2	2	3	3	4	3	6	9	18	26	43
95	0	1	2	2	2	3	3	4	4	6	7	11	12	18	25	32
96	0	0	0	0	2	2	2	2	2	3	1	3	4	5	7	8
97	0	1	1	2	2	2	2	3	4	6	6	10	14	29	36	57
98	0	0	0	0	2	2	2	2	2	3	3	4	6	11	25	40
99	0	1	2	2	4	3	3	4	5	0	8	12	15	31	47	69
100	0	0	0	0	1	0	1	2	1	2	2	2	2	3	5	10
101	0	1	1	2	3	4	4	6	9	12	14	20	25	48	69	85
102	0	0	0	0	2	2	2	3	3	4	4	5	10	24	44	57
103	0	0	1	1	2	2	2	2	2	3	3	5	6	15	23	35
104	0	0	0	0	3	2	2	1	2	2	2	2	2	3	3	5
105	0	0	0	0	3	2	1	3	2	2	2	2	2	4	5	11
106	0	1	1	1	2	2	3	4	5	6	7	11	14	31	45	69
107	0	0	0	0	2	2	2	2	3	3	2	3	3	3	6	6
108	0	0	0	0	3	3	3	3	3	5	6	6	9	14	22	36
109	0	0	2	1	2	3	2	3	4	4	5	7	11	22	35	45
110	0	0	0	0	2	2	1	2	1	2	2	2	3	7	13	23
112	0	0	1	2	4	3	4	4	4	4	4	5	6	14	22	30
113	0	0	0	1	2	2	2	3	3	5	7	10	13	25	44	0
114	0	0	0	0	1	1	2	2	2	2	2	2	3	3	6	12
115	0	0	0	0	2	2	2	3	3	3	4	4	4	8	12	17
116	0	1	1	1	3	3	3	5	7	9	10	16	20	39	52	71
117	0	1	2	2	3	4	3	5	6	7	9	11	14	27	41	55
118	0	0	0	0	1	2	1	2	2	2	3	2	4	7	12	15
119	0	0	0	0	1	2	2	3	2	3	4	4	6	11	17	41
120	0	0	2	2	5	6	6	9	12	14	19	23	32	62	80	100
121	0	0	0	1	2	2	1	2	3	3	3	4	3	10	13	17
122	0	0	0	0	1	2	1	2	1	2	2	2	3	7	13	28
123	0	0	0	0	2	2	2	3	2	3	4	4	6	11	18	29
124	0	0	0	0	2	2	2	2	1	3	4	4	8	17	25	46
125	0	0	1	2	3	3	4	4	6	7	8	11	15	25	40	60
126	0	0	1	1	5	3	3	5	5	6	8	8	12	23	32	41
127	0	0	0	0	4	3	3	4	4	6	7	8	11	20	32	53
128	0	0	0	0	2	2	1	2	2	2	2	2	2	5	9	13
129	0	0	1	1	2	2	2	2	3	3	3	5	5	10	17	31
130	0	0	0	0	1	1	2	2	1	2	2	1	2	3	2	5
131	0	0	0	1	2	2	2	3	3	3	5	6	14	30	42	63
132	0	0	1	2	2	2	2	3	3	4	4	5	6	13	18	25
133	0	1	1	2	2	2	3	3	4	7	9	13	15	26	40	55
